75286343,0.11900753001320082
62806593,0.12534391465288056
66841260,0.44211708063268323
60086225,0.06565837791711347
74187778,0.07540169397444263
65247021,0.07975262594955046
62769443,0.1069315339421656
61520527,0.06265172437453893
67337621,0.11483610052642029
65487437,0.053887580899793466
74993775,0.277003705407885
74827282,0.07034245370605928
62245105,0.04971914417842438
67526900,0.027588232185516877
64558380,0.06535708717577228
66755517,0.3172189266748871
60084994,0.10292028740408742
67323770,0.045638709639794016
61975558,0.18672000956552787
67084698,0.21274650483257287
59938448,0.2534358941913536
66673515,0.22046349561218234
66894113,0.12324537103736004
61373439,0.09161283801859264
61873360,0.13923934735650226
65473726,0.2281108897476116
65491465,0.18218797386272736
67216619,0.17195878657839664
61119889,0.08063166691526603
66831866,0.17824849562273293
74823100,0.042797648633010284
63624584,0.1016476837241672
62937067,0.16800291611569354
64376105,0.053567814237518205
65227391,0.10760999070897591
66767064,0.18305256335120157
67414475,0.1280759133941232
74273726,0.04160815280353499
74465574,0.1817034485542405
74845368,0.06170650238577883
75280184,0.26626421516532534
72295251,0.09138178614316844
65499617,0.2834699975355422
62608718,0.08835410744518105
63319506,0.1158348200973903
67317660,0.20614678008430556
73825830,0.09565709833487225
73827566,0.07737906038546061
74647636,0.34818769798280574
74954712,0.4928962146367057
64334099,0.07380491340893269
64457094,0.07543490929257908
67175366,0.28054744763512623
66199496,0.04584869869016119
64334030,0.05518081934999577
63900905,0.04772871511032262
63983465,0.12711187930826356
64589640,0.2662463347236723
64830670,0.21059409165163698
64883805,0.2132182098719861
64914808,0.08660107052683483
65200971,0.07246230033352692
65482157,0.10784370646629564
65574496,0.20083975345822389
66196650,0.17348654619452808
67210312,0.14259489658559893
67316640,0.07834971761058192
72298205,0.08007549917032286
74017421,0.13109226095287774
74479225,0.6451000263783715
61533592,0.08042610850247067
64420801,0.10776023797917948
64905821,0.07935766823299042
66081503,0.14682772531885485
66089901,0.2109060297936011
66979627,0.11843882545304053
67170968,0.16216257450817606
67171479,0.1209214041559423
67442906,0.05818101421481992
67547540,0.06470806841001603
67547753,0.06107441735375128
72273050,0.20563586015042237
74649719,0.45938198948964176
75213366,0.0769617338316484
75017141,0.26450744246942187
64845954,0.14922207598336742
74655373,0.22138731072594894
64549980,0.11318171587146723
65224570,0.112254336772437
72291232,0.2691618536687099
66194803,0.18392728482260828
74642851,0.09097609617856615
75210281,0.04348320165676784
66839748,0.14743006952189514
67078839,0.2037173423644884
75202145,0.1775649016897284
65495756,0.16524170277914735
66192536,0.168750424455311
